Astartakarnaima	Astarta-karnaima
ataondravehivavy	ataon-dravehivavy
Atarotadara	Atarot-adara
atilavaka	ati-lavaka
atinkena	atin-kena
atitrano	ati-trano
atitranony	ati-tranony
Atrotabetijoaba	Atrota-beti-joaba
Atrotasofana	Atrota-sofana
atsimoatsinana	atsimo-atsinana
atsimoatsinanana	atsimo-atsinanana
atsinanantanàna	atsinanan-tanàna
Aznotatabara	Aznota-tabara
azompahoriana	azom-pahoriana
Azompahoriana	Azom-pahoriana
azompanafody	azom-panafody
azompanahy	azom-panahy
Azompanahy	Azom-panahy
azondoza	azon-doza
azondrano	azon-drano
azonkenatra	azon-kenatra
Azonkolikoly	Azon-kolikoly
azonkorohoro	azon-korohoro
azontahotra	azon-tahotra
azontsampona	azon-tsampona
azontsindrimandry	azon-tsindrimandry
baingantany	baingan-tany
Balaberita	Bala-berita
Balagada	Bala-gada
Balahamona	Bala-hamona
Balahanana	Bala-hanana
Balahazora	Bala-hazora
Balahermona	Bala-hermona
Balajoda	Bala-joda
Balameona	Bala-meona
Balapeora	Bala-peora
Balaperazima	Bala-perazima
Balasalisa	Bala-salisa
Balatamara	Bala-tamara
Balazeboba	Bala-zeboba
Balazefona	Bala-zefona
Baletabera	Baleta-bera
Bamotabala	Bamota-bala
Barjona	Bar-jona
Beneberaka	Bene-beraka
Benejakana	Bene-jakana
Benhanana	Ben-hanana
Beniadada	Beni-adada
Benidakera	Beni-dakera
Benigabera	Beni-gabera
Benihadada	Beni-hadada
Benihaseda	Beni-haseda
Benihora	Beni-hora
Benzoheta	Ben-zoheta
Beralahairoy	Bera-lahai-roy
Berelima	Ber-elima
Berisheba	Beri-sheba
Betanata	Bet-anata
Betanota	Bet-anota
Betaraba	Bet-araba
Betarabà	Bet-arabà
Betarbela	Bet-arbela
Betazmaveta	Bet-azmaveta
Betedena	Bet-edena
Betemeka	Bet-emeka
Betibalameona	Beti-bala-meona
Betibara	Beti-bara
Betibiry	Beti-biry
Betidagona	Beti-dagona
Betidiblataima	Beti-diblataima
Betigadera	Beti-gadera
Betigamola	Beti-gamola
Betigilgala	Beti-gilgala
Betihaezela	Beti-haezela
Betihakerema	Beti-hakerema
Betiharama	Beti-harama
Betiharana	Beti-harana
Betihogla	Beti-hogla
Betihorona	Beti-horona
Betijesimota	Beti-jesimota
Betikara	Beti-kara
Betileafra	Beti-le-afra
Betilebaota	Beti-lebaota
Betimaka	Beti-maka
Betimarkabota	Beti-markabota
Betimeona	Beti-meona
Betinimra	Beti-nimra
Betipaleta	Beti-paleta
Betipazeza	Beti-pazeza
Betipeora	Beti-peora
Betirehoba	Beti-rehoba
Betisana	Beti-sana
Betisemesita	Beti-semesita
Betisemesy	Beti-semesy
Betisita	Beti-sita
Betitapoa	Beti-tapoa
Betizora	Beti-zora
Betlehemajoda	Betlehema-joda
bibidia	bibi-dia
Bongontavy	Bongon-tavy
borikidia	boriki-dia
borikivavidia	borikivavi-dia
diandrainy	dian-drainy
diankapoka	dian-kapoka
diantongotrao	dian-tongotrao
Dibongada	Dibon-gada
didimpananana	didim-pananana
didimpanjakana	didim-panjakana
didindrainao	didin-drainao
dimamjato	dimam-jato
dimampolo	dimam-polo
dimampoloandro	dimam-poloandro
dimanjato	diman-jato
dinanjato	dinan-jato
dintikazo	dinti-kazo
ditinkazo	ditin-kazo
Ebedameleka	Ebeda-meleka
Ebedameleta	Ebeda-meleta
efabolana	efa-bolana
Efabolana	Efa-bolana
efadahy	efa-dahy
efajato	efa-jato
efajoro	efa-joro
Efajoro	Efa-joro
efapolo	efa-polo
Efapolo	Efa-polo
efatoko	efa-toko
Efesadamima	Efesa-damima
efitrano	efi-trano
efitranon	efi-tranon
efitranonao	efi-tranonao
efitranony	efi-tranony
Eglataselisia	Eglata-selisia
Egletaselisia	Egleta-selisia
